id,GalaxyID,Label
2453,548129,Spiral
2454,548136,Elliptical
2455,548157,Irregular
2456,548163,Bar Spiral
2457,548177,Elliptical
2458,548197,Irregular
2459,548212,Spiral
2460,548217,Elliptical
2461,548235,Spiral
2462,548241,Irregular
2463,548254,Irregular
2464,548275,Elliptical
2465,548331,Bar Spiral
2466,548371,Spiral
2467,548379,Elliptical
2468,548387,Elliptical
2469,548419,Elliptical
2470,548423,Spiral
2471,548470,Elliptical
2472,548506,Elliptical
2473,548527,Elliptical
2474,548535,Elliptical
2475,548548,Irregular
2476,548550,Spiral
2477,548551,Bar Spiral
2478,548573,Spiral
2479,548577,Elliptical
2480,548580,Spiral
2481,548585,Elliptical
2482,548603,Irregular
2483,548605,Bar Spiral
2484,548616,Spiral
2485,548637,Spiral
2486,548641,Elliptical
2487,548643,Elliptical
2488,548660,Elliptical
2489,548666,Elliptical
2490,548670,Elliptical Cigar
2491,548706,Irregular
2492,548709,Elliptical
2493,548719,Lenticular
2494,548722,Elliptical Cigar
2495,548733,Elliptical
2496,548746,Elliptical
2497,548747,Spiral
2498,548752,Irregular
2499,548754,Spiral
2500,548763,Irregular
2501,548781,Spiral
2502,548785,Spiral
2503,548805,Lenticular
2504,548812,Bar Spiral
2505,548816,Spiral
2506,548826,Elliptical
2507,548836,Elliptical
2508,548844,Lenticular
2509,548888,Elliptical
2510,548895,Elliptical
2511,548913,Spiral
2512,548927,Spiral
2513,548932,Spiral
2514,548933,Spiral
2515,548969,Elliptical
2516,548995,Elliptical
2517,549013,Elliptical
2518,549055,Spiral
2519,549106,Spiral
2520,549111,Elliptical
2521,549120,Elliptical
2522,549127,Spiral
2523,549139,Elliptical
2524,549143,Irregular
2525,549159,Elliptical
2526,549176,Spiral
2527,549186,Lenticular
2528,549187,Spiral
2529,549198,Spiral
2530,549224,Spiral
2531,549241,Elliptical
2532,549244,Irregular
2533,549270,Elliptical
2534,549303,Spiral
2535,549309,Elliptical Cigar
2536,549336,Elliptical
2537,549339,Lenticular
2538,549354,Spiral
2539,549371,Elliptical
2540,549376,Spiral
2541,549377,Spiral
2542,549415,Spiral
2543,549425,Irregular
2544,549445,Irregular
2545,549452,Irregular
2546,549454,Irregular
2547,549472,Spiral
2548,549476,Spiral
2549,549491,Spiral
2550,549492,Irregular
2551,549525,Bar Spiral
2552,549528,Irregular
2553,549537,Elliptical
2554,549544,Elliptical
2555,549555,Elliptical
2556,549566,Elliptical
2557,549574,Elliptical
2558,549575,Spiral
2559,549577,Elliptical
2560,549578,Lenticular
2561,549579,Elliptical
2562,549580,Bar Spiral
2563,549596,Elliptical
2564,549598,Elliptical
2565,549635,Elliptical
2566,549663,Elliptical
2567,549669,Lenticular
2568,549686,Elliptical Cigar
2569,549705,Bar Spiral
2570,549720,Elliptical
2571,549739,Elliptical
2572,549760,Elliptical
2573,549811,Bar Spiral
2574,549849,Irregular
2575,549874,Lenticular
2576,549890,Bar Spiral
2577,549934,Spiral
2578,549963,Elliptical
2579,549969,Irregular
2580,549990,Elliptical
2581,550000,Irregular
2582,550029,Elliptical
2583,550059,Elliptical
2584,550105,Spiral
2585,550106,Elliptical
2586,550136,Spiral
2587,550146,Irregular
2588,550152,Elliptical
2589,550155,Irregular
2590,550161,Elliptical
2591,550179,Spiral
2592,550183,Elliptical
2593,550185,Irregular
2594,550199,Elliptical
2595,550239,Elliptical Cigar
2596,550251,Irregular
2597,550272,Elliptical
2598,550329,Spiral
2599,550336,Spiral
2600,550391,Spiral
2601,550393,Irregular
2602,550404,Irregular
2603,550412,Irregular
2604,550439,Irregular
2605,550469,Elliptical
2606,550476,Spiral
2607,550479,Irregular
2608,550488,Spiral
2609,550519,Elliptical
2610,550520,Spiral
2611,550565,Spiral
2612,550572,Spiral
2613,550580,Spiral
2614,550631,Spiral
2615,550632,Spiral
2616,550652,Lenticular
2617,550663,Elliptical
2618,550669,Irregular
2619,550696,Spiral
2620,550742,Irregular
2621,550761,Irregular
2622,550764,Bar Spiral
2623,550767,Spiral
2624,550777,Spiral
2625,550778,Elliptical
2626,550790,Spiral
2627,550816,Elliptical Cigar
2628,550853,Elliptical
2629,550854,Elliptical
2630,550857,Lenticular
2631,550882,Spiral
2632,550884,Lenticular
2633,550886,Spiral
2634,550907,Elliptical
2635,550922,Elliptical
2636,550926,Irregular
2637,550931,Spiral
2638,550933,Elliptical
2639,550934,Elliptical
2640,550939,Irregular
2641,550971,Spiral
2642,550984,Spiral
2643,551014,Elliptical
2644,551015,Elliptical
2645,551037,Irregular
2646,551043,Spiral
2647,551045,Elliptical
2648,551049,Elliptical
2649,551061,Irregular
2650,551090,Irregular
2651,551110,Elliptical
2652,551113,Bar Spiral
2653,551133,Irregular
2654,551137,Elliptical
2655,551152,Elliptical
2656,551177,Irregular
2657,551192,Spiral
2658,551194,Spiral
2659,551215,Elliptical
2660,551240,Elliptical
2661,551244,Irregular
2662,551257,Elliptical
2663,551274,Bar Spiral
2664,551293,Spiral
2665,551315,Spiral
2666,551332,Elliptical
2667,551344,Elliptical
2668,551347,Bar Spiral
2669,551360,Elliptical
2670,551375,Irregular
2671,551378,Elliptical
2672,551385,Irregular
2673,551426,Irregular
2674,551432,Bar Spiral
2675,551462,Elliptical
2676,551473,Spiral
2677,551482,Lenticular
2678,551488,Irregular
2679,551496,Irregular
2680,551505,Elliptical
2681,551550,Lenticular
2682,551553,Elliptical
2683,551574,Elliptical
2684,551589,Irregular
2685,551592,Elliptical
2686,551608,Spiral
2687,551631,Elliptical
2688,551657,Elliptical
2689,551685,Elliptical
2690,551699,Spiral
2691,551739,Spiral
2692,551741,Spiral
2693,551752,Irregular
2694,551771,Elliptical
2695,551806,Spiral
2696,551810,Spiral
2697,551821,Spiral
2698,551830,Irregular
2699,551851,Elliptical
2700,551896,Spiral
2701,551904,Elliptical
2702,551929,Spiral
2703,551937,Elliptical
2704,551942,Spiral
2705,551969,Spiral
2706,551974,Elliptical
2707,551985,Irregular
2708,551992,Spiral
2709,552010,Elliptical
2710,552017,Elliptical
2711,552022,Elliptical
2712,552031,Elliptical Cigar
2713,552051,Irregular
2714,552076,Irregular
2715,552100,Elliptical
2716,552103,Lenticular
2717,552105,Elliptical
2718,552106,Irregular
2719,552124,Elliptical
2720,552144,Irregular
2721,552163,Bar Spiral
2722,552193,Elliptical
2723,552218,Elliptical
2724,552241,Elliptical
2725,552249,Spiral
2726,552252,Elliptical Cigar
2727,552263,Irregular
2728,552267,Spiral
2729,552277,Bar Spiral
2730,552291,Spiral
2731,552307,Elliptical
2732,552328,Spiral
2733,552329,Elliptical
2734,552346,Spiral
2735,552348,Irregular
2736,552350,Spiral
2737,552355,Irregular
2738,552356,Elliptical
2739,552365,Bar Spiral
2740,552401,Elliptical Cigar
2741,552424,Elliptical
2742,552425,Spiral
2743,552429,Bar Spiral
2744,552449,Spiral
2745,552450,Bar Spiral
2746,552454,Irregular
2747,552465,Lenticular
2748,552489,Elliptical
2749,552493,Bar Spiral
2750,552501,Elliptical
2751,552518,Spiral
2752,552555,Elliptical
2753,552568,Lenticular
2754,552571,Elliptical
2755,552583,Spiral
2756,552595,Elliptical
2757,552624,Bar Spiral
2758,552626,Spiral
2759,552659,Elliptical Cigar
2760,552665,Lenticular
2761,552669,Spiral
2762,552677,Irregular
2763,552724,Elliptical Cigar
2764,552753,Lenticular
2765,552754,Lenticular
2766,552763,Spiral
2767,552767,Irregular
2768,552778,Lenticular
2769,552816,Irregular
2770,552827,Bar Spiral
2771,552828,Spiral
2772,552830,Lenticular
2773,552843,Elliptical
2774,552863,Elliptical
2775,552870,Elliptical
2776,552873,Elliptical
2777,552878,Irregular
2778,552882,Irregular
2779,552883,Elliptical
2780,552892,Irregular
2781,552913,Lenticular
2782,552954,Spiral
2783,552980,Elliptical
2784,552983,Lenticular
2785,552990,Elliptical
2786,553051,Lenticular
2787,553054,Elliptical
2788,553099,Elliptical
2789,553198,Elliptical
2790,553205,Lenticular
2791,553245,Spiral
2792,553254,Elliptical
2793,553258,Spiral
2794,553283,Spiral
2795,553294,Elliptical
2796,553327,Spiral
2797,553328,Irregular
2798,553329,Elliptical
2799,553334,Bar Spiral
2800,553373,Irregular
2801,553377,Spiral
2802,553402,Spiral
2803,553409,Elliptical
2804,553413,Elliptical
2805,553431,Spiral
2806,553467,Elliptical
2807,553484,Irregular
2808,553508,Irregular
2809,553509,Elliptical
2810,553529,Spiral
2811,553530,Elliptical
2812,553542,Spiral
2813,553556,Spiral
2814,553565,Elliptical
2815,553608,Elliptical
2816,553611,Elliptical
2817,553615,Bar Spiral
2818,553645,Irregular
2819,553660,Bar Spiral
2820,553668,Elliptical
2821,553684,Spiral
2822,553702,Spiral
2823,553712,Spiral
2824,553727,Spiral
2825,553742,Elliptical
2826,553746,Irregular
2827,553765,Irregular
2828,553778,Irregular
2829,553793,Irregular
2830,553815,Elliptical
2831,553822,Elliptical Cigar
2832,553843,Elliptical
2833,553852,Irregular
2834,553856,Irregular
2835,553857,Spiral
2836,553860,Bar Spiral
2837,553869,Elliptical
2838,553905,Spiral
2839,553909,Elliptical
2840,553910,Spiral
2841,553917,Irregular
2842,553920,Lenticular
2843,553929,Bar Spiral
2844,553952,Spiral
2845,553990,Spiral
2846,553993,Bar Spiral
2847,554031,Bar Spiral
2848,554036,Irregular
2849,554081,Spiral
2850,554091,Irregular
2851,554099,Bar Spiral
2852,554104,Spiral
2853,554126,Irregular
2854,554139,Spiral
2855,554140,Lenticular
2856,554162,Elliptical
2857,554183,Irregular
2858,554184,Irregular
2859,554189,Spiral
2860,554216,Elliptical
2861,554219,Spiral
2862,554227,Spiral
2863,554241,Elliptical
2864,554268,Spiral
2865,554278,Elliptical
2866,554295,Spiral
2867,554304,Spiral
2868,554318,Spiral
2869,554343,Elliptical
2870,554355,Elliptical
2871,554391,Spiral
2872,554395,Elliptical
2873,554400,Lenticular
2874,554405,Elliptical
2875,554431,Elliptical
2876,554448,Elliptical
2877,554462,Irregular
2878,554463,Elliptical
2879,554491,Spiral
2880,554492,Elliptical
2881,554507,Spiral
2882,554511,Spiral
2883,554528,Elliptical
2884,554534,Spiral
2885,554571,Elliptical
2886,554573,Elliptical
2887,554585,Spiral
2888,554617,Lenticular
2889,554624,Bar Spiral
2890,554692,Irregular
2891,554704,Irregular
2892,554713,Elliptical
2893,554745,Spiral
2894,554746,Spiral
2895,554753,Irregular
2896,554757,Irregular
2897,554776,Elliptical
2898,554792,Elliptical
2899,554820,Elliptical
2900,554833,Elliptical
2901,554842,Bar Spiral
2902,554854,Spiral
2903,554881,Spiral
2904,554883,Elliptical
2905,554890,Elliptical
2906,554891,Elliptical
2907,554892,Elliptical
2908,554898,Bar Spiral
2909,554907,Bar Spiral
2910,554912,Elliptical Cigar
2911,554920,Lenticular
2912,554948,Irregular
2913,554990,Irregular
2914,554994,Lenticular
2915,554997,Elliptical
2916,555014,Spiral
2917,555024,Spiral
2918,555027,Spiral
2919,555030,Spiral
2920,555038,Irregular
2921,555049,Elliptical
2922,555052,Elliptical
2923,555055,Elliptical
2924,555103,Bar Spiral
2925,555118,Irregular
2926,555136,Irregular
2927,555145,Elliptical
2928,555155,Elliptical
2929,555163,Spiral
2930,555165,Elliptical Cigar
2931,555171,Spiral
2932,555189,Spiral
2933,555194,Elliptical
2934,555230,Elliptical
2935,555288,Irregular
2936,555334,Elliptical
2937,555340,Bar Spiral
2938,555349,Lenticular
2939,555351,Lenticular
2940,555358,Elliptical Cigar
2941,555381,Spiral
2942,555428,Spiral
2943,555432,Bar Spiral
2944,555434,Lenticular
2945,555440,Irregular
2946,555459,Elliptical
2947,555472,Elliptical
2948,555501,Elliptical
2949,555529,Irregular
2950,555542,Elliptical
2951,555553,Spiral
2952,555561,Elliptical
2953,555573,Spiral
2954,555583,Irregular
2955,555584,Bar Spiral
2956,555602,Bar Spiral
2957,555612,Spiral
2958,555616,Elliptical
2959,555622,Bar Spiral
2960,555638,Spiral
2961,555650,Elliptical
2962,555662,Bar Spiral
2963,555700,Elliptical
2964,555725,Irregular
2965,555739,Elliptical
2966,555746,Spiral
2967,555779,Elliptical
2968,555821,Bar Spiral
2969,555832,Elliptical
2970,555844,Irregular
2971,555872,Spiral
2972,555884,Lenticular
2973,555885,Spiral
2974,555897,Elliptical
2975,555902,Lenticular
2976,555927,Elliptical
2977,555942,Lenticular
2978,555955,Elliptical
2979,556007,Irregular
2980,556012,Elliptical
2981,556017,Lenticular
2982,556045,Elliptical Cigar
2983,556052,Elliptical
2984,556068,Elliptical
2985,556089,Spiral
2986,556103,Spiral
2987,556121,Bar Spiral
2988,556127,Elliptical
2989,556135,Bar Spiral
2990,556136,Bar Spiral
2991,556144,Spiral
2992,556154,Spiral
2993,556156,Irregular
2994,556203,Elliptical
2995,556210,Irregular
2996,556218,Spiral
2997,556221,Elliptical
2998,556238,Spiral
2999,556251,Elliptical
3000,556254,Spiral
3001,556287,Elliptical
3002,556296,Bar Spiral
3003,556315,Elliptical
3004,556336,Bar Spiral
3005,556342,Elliptical
3006,556345,Lenticular
3007,556349,Lenticular
3008,556405,Spiral
3009,556440,Elliptical
3010,556471,Elliptical
3011,556482,Elliptical
3012,556494,Elliptical
3013,556520,Irregular
3014,556534,Elliptical
3015,556535,Irregular
3016,556555,Elliptical
3017,556563,Elliptical
3018,556569,Irregular
3019,556576,Elliptical
3020,556613,Spiral
3021,556624,Elliptical
3022,556628,Elliptical
3023,556674,Spiral
3024,556682,Elliptical
3025,556718,Spiral
3026,556728,Spiral
3027,556764,Irregular
3028,556773,Elliptical
3029,556786,Bar Spiral
3030,556799,Spiral
3031,556830,Irregular
3032,556839,Spiral
3033,556873,Elliptical
3034,556874,Spiral
3035,556888,Bar Spiral
3036,556902,Bar Spiral
3037,556937,Elliptical
3038,556956,Elliptical
3039,556958,Elliptical
3040,556964,Elliptical
3041,556966,Lenticular
3042,556972,Lenticular
3043,556977,Spiral
3044,556979,Lenticular
3045,557001,Elliptical
3046,557010,Irregular
3047,557011,Irregular
3048,557013,Elliptical
3049,557037,Irregular
3050,557056,Spiral
3051,557058,Elliptical
3052,557066,Elliptical
3053,557091,Spiral
3054,557116,Spiral
3055,557119,Elliptical
3056,557131,Lenticular
3057,557155,Spiral
3058,557164,Elliptical
3059,557167,Elliptical
3060,557173,Elliptical
3061,557184,Bar Spiral
3062,557185,Elliptical
3063,557200,Elliptical
3064,557213,Spiral
3065,557226,Elliptical
3066,557252,Elliptical
3067,557256,Irregular
3068,557257,Bar Spiral
3069,557259,Elliptical
3070,557301,Spiral
3071,557322,Elliptical
3072,557327,Elliptical
3073,557373,Spiral
3074,557375,Bar Spiral
3075,557381,Elliptical
3076,557388,Elliptical
3077,557395,Elliptical
3078,557402,Irregular
3079,557415,Elliptical
3080,557435,Spiral
3081,557446,Elliptical
3082,557455,Irregular
3083,557463,Elliptical
3084,557465,Elliptical
3085,557486,Spiral
3086,557489,Spiral
3087,557499,Spiral
3088,557514,Elliptical Cigar
3089,557521,Lenticular
3090,557541,Elliptical
3091,557543,Elliptical
3092,557550,Elliptical
3093,557575,Elliptical
3094,557580,Elliptical
3095,557600,Spiral
3096,557627,Irregular
3097,557629,Lenticular
3098,557634,Elliptical
3099,557643,Bar Spiral
3100,557656,Irregular
3101,557657,Lenticular
3102,557743,Bar Spiral
3103,557781,Elliptical
3104,557783,Elliptical
3105,557784,Irregular
3106,557812,Elliptical
3107,557833,Spiral
3108,557852,Bar Spiral
3109,557853,Spiral
3110,557858,Elliptical
3111,557863,Elliptical
3112,557874,Spiral
3113,557882,Lenticular
3114,557890,Elliptical
3115,557896,Spiral
3116,557920,Spiral
3117,557924,Elliptical
3118,557927,Irregular
3119,557930,Spiral
3120,557954,Elliptical
3121,557960,Spiral
3122,557990,Irregular
3123,558004,Irregular
3124,558016,Elliptical
3125,558018,Elliptical
3126,558042,Irregular
3127,558053,Elliptical
3128,558072,Irregular
3129,558082,Spiral
3130,558085,Spiral
3131,558118,Elliptical
3132,558134,Elliptical
3133,558144,Elliptical
3134,558153,Elliptical
3135,558167,Elliptical
3136,558195,Spiral
3137,558204,Elliptical
3138,558228,Elliptical
3139,558239,Bar Spiral
3140,558268,Elliptical
3141,558272,Irregular
3142,558298,Spiral
3143,558307,Elliptical
3144,558327,Irregular
3145,558332,Irregular
3146,558333,Spiral
3147,558334,Spiral
3148,558340,Spiral
3149,558382,Elliptical
3150,558392,Spiral
3151,558402,Irregular
3152,558444,Spiral
3153,558459,Elliptical
3154,558492,Elliptical
3155,558518,Spiral
3156,558541,Spiral
3157,558542,Spiral
3158,558546,Elliptical
3159,558550,Irregular
3160,558553,Irregular
3161,558563,Irregular
3162,558575,Spiral
3163,558581,Elliptical
3164,558593,Bar Spiral
3165,558604,Spiral
3166,558610,Irregular
3167,558621,Irregular
3168,558632,Bar Spiral
3169,558644,Spiral
3170,558646,Irregular
3171,558647,Elliptical
3172,558660,Elliptical
3173,558673,Bar Spiral
3174,558674,Elliptical Cigar
3175,558678,Lenticular
3176,558702,Spiral
3177,558709,Elliptical
3178,558716,Elliptical
3179,558738,Lenticular
3180,558770,Spiral
3181,558775,Elliptical
3182,558789,Elliptical
3183,558791,Irregular
3184,558799,Elliptical
3185,558823,Irregular
3186,558830,Irregular
3187,558845,Spiral
3188,558848,Bar Spiral
3189,558885,Spiral
3190,558892,Spiral
3191,558925,Spiral
3192,558937,Elliptical
3193,558945,Elliptical
3194,558961,Elliptical
3195,558969,Elliptical
3196,558976,Elliptical
3197,558978,Elliptical
3198,558985,Spiral
3199,558987,Elliptical
3200,558997,Spiral
3201,558999,Lenticular
3202,559003,Elliptical
3203,559016,Elliptical
3204,559018,Elliptical
3205,559020,Elliptical
3206,559047,Elliptical
3207,559066,Spiral
3208,559068,Elliptical
3209,559090,Spiral
3210,559095,Irregular
3211,559103,Spiral
3212,559115,Spiral
3213,559120,Irregular
3214,559128,Elliptical
3215,559132,Elliptical
3216,559135,Elliptical
3217,559142,Lenticular
3218,559211,Spiral
3219,559215,Elliptical
3220,559264,Irregular
3221,559265,Elliptical
3222,559266,Bar Spiral
3223,559270,Spiral
3224,559275,Lenticular
3225,559306,Elliptical
3226,559307,Spiral
3227,559315,Elliptical
3228,559319,Irregular
3229,559320,Elliptical
3230,559367,Irregular
3231,559392,Elliptical Cigar
3232,559393,Elliptical
3233,559466,Irregular
3234,559469,Spiral
3235,559503,Irregular
3236,559542,Spiral
3237,559558,Elliptical Cigar
3238,559568,Elliptical
3239,559583,Spiral
3240,559602,Elliptical Cigar
3241,559608,Lenticular
3242,559622,Irregular
3243,559635,Irregular
3244,559636,Bar Spiral
3245,559646,Irregular
3246,559650,Elliptical
3247,559654,Elliptical
3248,559679,Elliptical
3249,559690,Irregular
3250,559707,Irregular
3251,559725,Elliptical
3252,559737,Elliptical
3253,559743,Irregular
3254,559766,Elliptical
3255,559776,Elliptical
3256,559783,Elliptical
3257,559796,Bar Spiral
3258,559799,Spiral
3259,559800,Lenticular
3260,559804,Spiral
3261,559810,Bar Spiral
3262,559818,Elliptical
3263,559843,Elliptical
3264,559854,Bar Spiral
3265,559866,Spiral
3266,559868,Lenticular
3267,559877,Irregular
3268,559894,Elliptical
3269,559896,Elliptical
3270,559932,Elliptical
3271,559937,Irregular
3272,559962,Spiral
3273,559963,Irregular
3274,559983,Spiral
3275,559997,Elliptical
3276,560014,Elliptical Cigar
3277,560026,Irregular
3278,560038,Spiral
3279,560044,Bar Spiral
3280,560053,Elliptical
3281,560058,Spiral
3282,560059,Elliptical
3283,560080,Bar Spiral
3284,560092,Bar Spiral
3285,560094,Lenticular
3286,560105,Irregular
3287,560120,Spiral
3288,560124,Elliptical
3289,560184,Spiral
3290,560202,Elliptical
3291,560204,Irregular
3292,560213,Lenticular
3293,560244,Spiral
3294,560258,Elliptical
3295,560265,Lenticular
3296,560275,Irregular
3297,560300,Spiral
3298,560369,Elliptical
3299,560385,Elliptical
3300,560422,Spiral
3301,560449,Lenticular
3302,560460,Lenticular
3303,560474,Elliptical
3304,560490,Irregular
3305,560520,Lenticular
3306,560539,Spiral
3307,560552,Spiral
3308,560553,Spiral
3309,560618,Spiral
3310,560633,Irregular
3311,560662,Elliptical
3312,560675,Bar Spiral
3313,560691,Spiral
3314,560701,Elliptical
3315,560719,Bar Spiral
3316,560720,Irregular
3317,560721,Elliptical
3318,560729,Irregular
3319,560730,Irregular
3320,560738,Elliptical
3321,560779,Bar Spiral
3322,560787,Elliptical
3323,560793,Elliptical
3324,560795,Spiral
3325,560814,Elliptical
3326,560817,Elliptical
3327,560853,Elliptical Cigar
3328,560868,Elliptical
3329,560872,Irregular
3330,560874,Bar Spiral
3331,560875,Elliptical
3332,560882,Irregular
3333,560928,Lenticular
3334,560938,Elliptical
3335,560964,Bar Spiral
3336,560969,Elliptical
3337,560988,Elliptical
3338,561009,Irregular
3339,561020,Spiral
3340,561043,Elliptical
3341,561054,Irregular
3342,561055,Elliptical Cigar
3343,561099,Elliptical
3344,561161,Irregular
3345,561184,Spiral
3346,561197,Elliptical
3347,561203,Lenticular
3348,561213,Spiral
3349,561225,Spiral
3350,561273,Elliptical
3351,561311,Elliptical
3352,561318,Spiral
3353,561324,Spiral
3354,561335,Elliptical
3355,561343,Irregular
3356,561424,Irregular
3357,561429,Irregular
3358,561448,Spiral
3359,561469,Irregular
3360,561491,Spiral
3361,561522,Spiral
3362,561547,Elliptical
3363,561585,Lenticular
3364,561596,Elliptical
3365,561617,Spiral
3366,561628,Lenticular
3367,561637,Spiral
3368,561678,Elliptical
3369,561685,Irregular
3370,561696,Spiral
3371,561727,Elliptical Cigar
3372,561732,Elliptical
3373,561745,Bar Spiral
3374,561749,Lenticular
3375,561766,Elliptical
3376,561771,Irregular
3377,561774,Spiral
3378,561779,Elliptical
3379,561806,Irregular
3380,561811,Spiral
3381,561839,Spiral
3382,561842,Spiral
3383,561861,Spiral
3384,561882,Spiral
3385,561888,Irregular
3386,561910,Irregular
3387,561928,Spiral
3388,561990,Irregular
3389,561997,Lenticular
3390,561998,Irregular
3391,562004,Lenticular
3392,562018,Elliptical
3393,562024,Spiral
3394,562054,Lenticular
3395,562058,Spiral
3396,562082,Spiral
3397,562085,Elliptical
3398,562090,Spiral
3399,562131,Elliptical
3400,562133,Spiral
3401,562140,Elliptical
3402,562151,Elliptical
3403,562161,Elliptical
3404,562171,Irregular
3405,562173,Elliptical
3406,562174,Elliptical
3407,562178,Elliptical
3408,562183,Irregular
3409,562211,Spiral
3410,562229,Spiral
3411,562238,Elliptical
3412,562239,Elliptical
3413,562247,Elliptical
3414,562252,Elliptical
3415,562256,Elliptical
3416,562284,Irregular
3417,562301,Elliptical
3418,562303,Irregular
3419,562321,Elliptical
3420,562340,Elliptical
3421,562352,Irregular
3422,562362,Irregular
3423,562374,Lenticular
3424,562377,Elliptical
3425,562387,Elliptical
3426,562404,Lenticular
3427,562430,Elliptical
3428,562432,Elliptical
3429,562457,Spiral
3430,562460,Elliptical
3431,562518,Elliptical
3432,562536,Irregular
3433,562541,Irregular
3434,562571,Spiral
3435,562585,Irregular
3436,562590,Bar Spiral
3437,562601,Irregular
3438,562633,Spiral
3439,562715,Bar Spiral
3440,562716,Spiral
3441,562778,Irregular
3442,562782,Lenticular
3443,562784,Spiral
3444,562787,Spiral
3445,562793,Lenticular
3446,562816,Spiral
3447,562819,Spiral
3448,562828,Irregular
3449,562852,Irregular
3450,562897,Elliptical
3451,562901,Spiral
3452,562905,Elliptical
3453,562911,Spiral
3454,562937,Irregular
3455,562952,Lenticular
3456,562968,Elliptical
3457,563041,Elliptical
3458,563070,Irregular
3459,563074,Irregular
3460,563096,Bar Spiral
3461,563098,Elliptical
3462,563110,Elliptical
3463,563140,Elliptical
3464,563177,Elliptical Cigar
3465,563186,Bar Spiral
3466,563191,Irregular
3467,563200,Elliptical
3468,563204,Bar Spiral
3469,563243,Spiral
3470,563295,Elliptical
3471,563303,Spiral
3472,563311,Irregular
3473,563331,Elliptical
3474,563334,Spiral
3475,563338,Elliptical
3476,563358,Elliptical Cigar
3477,563379,Bar Spiral
3478,563382,Spiral
3479,563401,Spiral
3480,563407,Elliptical
3481,563430,Irregular
3482,563439,Elliptical
3483,563446,Elliptical
3484,563476,Lenticular
3485,563482,Irregular
3486,563491,Spiral
3487,563499,Bar Spiral
3488,563504,Spiral
3489,563505,Irregular
3490,563507,Spiral
3491,563534,Irregular
3492,563539,Spiral
3493,563552,Elliptical
3494,563560,Lenticular
3495,563564,Lenticular
3496,563573,Elliptical
3497,563591,Elliptical
3498,563601,Spiral
3499,563614,Lenticular
3500,563627,Spiral
3501,563642,Elliptical
3502,563650,Spiral
3503,563656,Spiral
3504,563691,Elliptical
3505,563692,Elliptical
3506,563713,Irregular
3507,563736,Irregular
3508,563759,Elliptical
3509,563763,Bar Spiral
3510,563765,Irregular
3511,563766,Spiral
3512,563771,Elliptical Cigar
3513,563782,Elliptical
3514,563808,Spiral
3515,563848,Elliptical
3516,563849,Elliptical
3517,563853,Spiral
3518,563858,Elliptical Cigar
3519,563879,Elliptical
3520,563881,Irregular
3521,563900,Elliptical
3522,563917,Bar Spiral
3523,563982,Spiral
3524,563985,Lenticular
3525,563988,Lenticular
3526,563992,Elliptical
3527,563993,Elliptical
3528,564008,Spiral
3529,564046,Elliptical Cigar
3530,564071,Elliptical
3531,564090,Elliptical Cigar
3532,564096,Spiral
3533,564098,Elliptical
3534,564114,Elliptical
3535,564120,Elliptical
3536,564122,Elliptical
3537,564158,Bar Spiral
3538,564168,Spiral
3539,564200,Spiral
3540,564212,Irregular
3541,564232,Irregular
3542,564240,Elliptical
3543,564254,Elliptical
3544,564304,Elliptical Cigar
3545,564313,Irregular
3546,564328,Elliptical
3547,564333,Elliptical
3548,564348,Elliptical
3549,564375,Elliptical
3550,564379,Elliptical
3551,564381,Elliptical
3552,564395,Spiral
3553,564401,Spiral
3554,564431,Lenticular
3555,564445,Lenticular
3556,564457,Spiral
3557,564459,Elliptical
3558,564489,Elliptical
3559,564492,Spiral
3560,564499,Elliptical
3561,564501,Spiral
3562,564511,Lenticular
3563,564522,Bar Spiral
3564,564530,Spiral
3565,564536,Spiral
3566,564539,Elliptical
3567,564569,Spiral
3568,564576,Elliptical
3569,564601,Irregular
3570,564619,Spiral
3571,564626,Spiral
3572,564629,Lenticular
3573,564634,Irregular
3574,564638,Elliptical
3575,564639,Elliptical
3576,564644,Spiral
3577,564645,Bar Spiral
3578,564671,Irregular
3579,564676,Spiral
3580,564677,Spiral
3581,564688,Irregular
3582,564697,Elliptical
3583,564709,Bar Spiral
3584,564721,Elliptical
3585,564730,Elliptical
3586,564741,Elliptical
3587,564745,Spiral
3588,564746,Spiral
3589,564748,Spiral
3590,564775,Elliptical
3591,564780,Elliptical
3592,564788,Lenticular
3593,564818,Spiral
3594,564831,Spiral
3595,564838,Irregular
3596,564854,Bar Spiral
3597,564869,Irregular
3598,564895,Irregular
3599,564896,Bar Spiral
3600,564901,Spiral
3601,564982,Elliptical
3602,564984,Spiral
3603,564992,Irregular
3604,564996,Elliptical
3605,565012,Spiral
3606,565035,Spiral
3607,565037,Spiral
3608,565038,Elliptical
3609,565045,Irregular
3610,565046,Spiral
3611,565054,Elliptical
3612,565059,Elliptical
3613,565068,Elliptical
3614,565069,Elliptical
3615,565071,Spiral
3616,565099,Irregular
3617,565139,Irregular
3618,565148,Irregular
3619,565163,Bar Spiral
3620,565221,Lenticular
3621,565282,Elliptical
3622,565290,Elliptical
3623,565292,Elliptical
3624,565298,Irregular
3625,565326,Spiral
3626,565328,Spiral
3627,565335,Elliptical Cigar
3628,565366,Spiral
3629,565372,Elliptical
3630,565380,Irregular
3631,565385,Elliptical
3632,565417,Irregular
3633,565431,Elliptical
3634,565478,Spiral
3635,565486,Irregular
3636,565489,Elliptical
